project_id,project_name,state,billing_enabled,total_labels,required_labels_present,required_labels_missing,recommended_labels_present,recommended_labels_missing,missing_required_labels,missing_recommended_labels,empty_or_placeholder_labels,required_score,recommended_score,overall_score,status,create_time,current_labels,needs_attention
billingInfo,billingInfo,Unknown,True,0,0,4,0,5,"environment, owner, cost-center, project-type","application, department, business-unit, compliance, backup-policy",None,0.0,0.0,0.0,❌ Poorly Labeled,Unknown,No labels,True
billingInfo,billingInfo,Unknown,True,0,0,4,0,5,"environment, owner, cost-center, project-type","application, department, business-unit, compliance, backup-policy",None,0.0,0.0,0.0,❌ Poorly Labeled,Unknown,No labels,True
billingInfo,billingInfo,Unknown,True,0,0,4,0,5,"environment, owner, cost-center, project-type","application, department, business-unit, compliance, backup-policy",None,0.0,0.0,0.0,❌ Poorly Labeled,Unknown,No labels,True
billingInfo,billingInfo,Unknown,True,0,0,4,0,5,"environment, owner, cost-center, project-type","application, department, business-unit, compliance, backup-policy",None,0.0,0.0,0.0,❌ Poorly Labeled,Unknown,No labels,True
billingInfo,billingInfo,Unknown,True,0,0,4,0,5,"environment, owner, cost-center, project-type","application, department, business-unit, compliance, backup-policy",None,0.0,0.0,0.0,❌ Poorly Labeled,Unknown,No labels,True
billingInfo,billingInfo,Unknown,True,0,0,4,0,5,"environment, owner, cost-center, project-type","application, department, business-unit, compliance, backup-policy",None,0.0,0.0,0.0,❌ Poorly Labeled,Unknown,No labels,True
billingInfo,billingInfo,Unknown,True,0,0,4,0,5,"environment, owner, cost-center, project-type","application, department, business-unit, compliance, backup-policy",None,0.0,0.0,0.0,❌ Poorly Labeled,Unknown,No labels,True
billingInfo,billingInfo,Unknown,True,0,0,4,0,5,"environment, owner, cost-center, project-type","application, department, business-unit, compliance, backup-policy",None,0.0,0.0,0.0,❌ Poorly Labeled,Unknown,No labels,True
billingInfo,billingInfo,Unknown,True,0,0,4,0,5,"environment, owner, cost-center, project-type","application, department, business-unit, compliance, backup-policy",None,0.0,0.0,0.0,❌ Poorly Labeled,Unknown,No labels,True
billingInfo,billingInfo,Unknown,True,0,0,4,0,5,"environment, owner, cost-center, project-type","application, department, business-unit, compliance, backup-policy",None,0.0,0.0,0.0,❌ Poorly Labeled,Unknown,No labels,True
billingInfo,billingInfo,Unknown,True,0,0,4,0,5,"environment, owner, cost-center, project-type","application, department, business-unit, compliance, backup-policy",None,0.0,0.0,0.0,❌ Poorly Labeled,Unknown,No labels,True
billingInfo,billingInfo,Unknown,True,0,0,4,0,5,"environment, owner, cost-center, project-type","application, department, business-unit, compliance, backup-policy",None,0.0,0.0,0.0,❌ Poorly Labeled,Unknown,No labels,True
billingInfo,billingInfo,Unknown,True,0,0,4,0,5,"environment, owner, cost-center, project-type","application, department, business-unit, compliance, backup-policy",None,0.0,0.0,0.0,❌ Poorly Labeled,Unknown,No labels,True
billingInfo,billingInfo,Unknown,True,0,0,4,0,5,"environment, owner, cost-center, project-type","application, department, business-unit, compliance, backup-policy",None,0.0,0.0,0.0,❌ Poorly Labeled,Unknown,No labels,True
billingInfo,billingInfo,Unknown,True,0,0,4,0,5,"environment, owner, cost-center, project-type","application, department, business-unit, compliance, backup-policy",None,0.0,0.0,0.0,❌ Poorly Labeled,Unknown,No labels,True
billingInfo,billingInfo,Unknown,True,0,0,4,0,5,"environment, owner, cost-center, project-type","application, department, business-unit, compliance, backup-policy",None,0.0,0.0,0.0,❌ Poorly Labeled,Unknown,No labels,True
billingInfo,billingInfo,Unknown,True,0,0,4,0,5,"environment, owner, cost-center, project-type","application, department, business-unit, compliance, backup-policy",None,0.0,0.0,0.0,❌ Poorly Labeled,Unknown,No labels,True
billingInfo,billingInfo,Unknown,True,0,0,4,0,5,"environment, owner, cost-center, project-type","application, department, business-unit, compliance, backup-policy",None,0.0,0.0,0.0,❌ Poorly Labeled,Unknown,No labels,True
billingInfo,billingInfo,Unknown,True,0,0,4,0,5,"environment, owner, cost-center, project-type","application, department, business-unit, compliance, backup-policy",None,0.0,0.0,0.0,❌ Poorly Labeled,Unknown,No labels,True
billingInfo,billingInfo,Unknown,True,0,0,4,0,5,"environment, owner, cost-center, project-type","application, department, business-unit, compliance, backup-policy",None,0.0,0.0,0.0,❌ Poorly Labeled,Unknown,No labels,True
billingInfo,billingInfo,Unknown,True,0,0,4,0,5,"environment, owner, cost-center, project-type","application, department, business-unit, compliance, backup-policy",None,0.0,0.0,0.0,❌ Poorly Labeled,Unknown,No labels,True
billingInfo,billingInfo,Unknown,True,0,0,4,0,5,"environment, owner, cost-center, project-type","application, department, business-unit, compliance, backup-policy",None,0.0,0.0,0.0,❌ Poorly Labeled,Unknown,No labels,True
billingInfo,billingInfo,Unknown,True,0,0,4,0,5,"environment, owner, cost-center, project-type","application, department, business-unit, compliance, backup-policy",None,0.0,0.0,0.0,❌ Poorly Labeled,Unknown,No labels,True
billingInfo,billingInfo,Unknown,True,0,0,4,0,5,"environment, owner, cost-center, project-type","application, department, business-unit, compliance, backup-policy",None,0.0,0.0,0.0,❌ Poorly Labeled,Unknown,No labels,True
billingInfo,billingInfo,Unknown,True,0,0,4,0,5,"environment, owner, cost-center, project-type","application, department, business-unit, compliance, backup-policy",None,0.0,0.0,0.0,❌ Poorly Labeled,Unknown,No labels,True
billingInfo,billingInfo,Unknown,True,0,0,4,0,5,"environment, owner, cost-center, project-type","application, department, business-unit, compliance, backup-policy",None,0.0,0.0,0.0,❌ Poorly Labeled,Unknown,No labels,True
billingInfo,billingInfo,Unknown,True,0,0,4,0,5,"environment, owner, cost-center, project-type","application, department, business-unit, compliance, backup-policy",None,0.0,0.0,0.0,❌ Poorly Labeled,Unknown,No labels,True
billingInfo,billingInfo,Unknown,True,0,0,4,0,5,"environment, owner, cost-center, project-type","application, department, business-unit, compliance, backup-policy",None,0.0,0.0,0.0,❌ Poorly Labeled,Unknown,No labels,True
billingInfo,billingInfo,Unknown,True,0,0,4,0,5,"environment, owner, cost-center, project-type","application, department, business-unit, compliance, backup-policy",None,0.0,0.0,0.0,❌ Poorly Labeled,Unknown,No labels,True
billingInfo,billingInfo,Unknown,True,0,0,4,0,5,"environment, owner, cost-center, project-type","application, department, business-unit, compliance, backup-policy",None,0.0,0.0,0.0,❌ Poorly Labeled,Unknown,No labels,True
billingInfo,billingInfo,Unknown,True,0,0,4,0,5,"environment, owner, cost-center, project-type","application, department, business-unit, compliance, backup-policy",None,0.0,0.0,0.0,❌ Poorly Labeled,Unknown,No labels,True
billingInfo,billingInfo,Unknown,True,0,0,4,0,5,"environment, owner, cost-center, project-type","application, department, business-unit, compliance, backup-policy",None,0.0,0.0,0.0,❌ Poorly Labeled,Unknown,No labels,True
billingInfo,billingInfo,Unknown,True,0,0,4,0,5,"environment, owner, cost-center, project-type","application, department, business-unit, compliance, backup-policy",None,0.0,0.0,0.0,❌ Poorly Labeled,Unknown,No labels,True
billingInfo,billingInfo,Unknown,True,0,0,4,0,5,"environment, owner, cost-center, project-type","application, department, business-unit, compliance, backup-policy",None,0.0,0.0,0.0,❌ Poorly Labeled,Unknown,No labels,True
billingInfo,billingInfo,Unknown,True,0,0,4,0,5,"environment, owner, cost-center, project-type","application, department, business-unit, compliance, backup-policy",None,0.0,0.0,0.0,❌ Poorly Labeled,Unknown,No labels,True
billingInfo,billingInfo,Unknown,True,0,0,4,0,5,"environment, owner, cost-center, project-type","application, department, business-unit, compliance, backup-policy",None,0.0,0.0,0.0,❌ Poorly Labeled,Unknown,No labels,True
billingInfo,billingInfo,Unknown,True,0,0,4,0,5,"environment, owner, cost-center, project-type","application, department, business-unit, compliance, backup-policy",None,0.0,0.0,0.0,❌ Poorly Labeled,Unknown,No labels,True
billingInfo,billingInfo,Unknown,True,0,0,4,0,5,"environment, owner, cost-center, project-type","application, department, business-unit, compliance, backup-policy",None,0.0,0.0,0.0,❌ Poorly Labeled,Unknown,No labels,True
billingInfo,billingInfo,Unknown,True,0,0,4,0,5,"environment, owner, cost-center, project-type","application, department, business-unit, compliance, backup-policy",None,0.0,0.0,0.0,❌ Poorly Labeled,Unknown,No labels,True
billingInfo,billingInfo,Unknown,True,0,0,4,0,5,"environment, owner, cost-center, project-type","application, department, business-unit, compliance, backup-policy",None,0.0,0.0,0.0,❌ Poorly Labeled,Unknown,No labels,True
billingInfo,billingInfo,Unknown,True,0,0,4,0,5,"environment, owner, cost-center, project-type","application, department, business-unit, compliance, backup-policy",None,0.0,0.0,0.0,❌ Poorly Labeled,Unknown,No labels,True
billingInfo,billingInfo,Unknown,True,0,0,4,0,5,"environment, owner, cost-center, project-type","application, department, business-unit, compliance, backup-policy",None,0.0,0.0,0.0,❌ Poorly Labeled,Unknown,No labels,True
billingInfo,billingInfo,Unknown,True,0,0,4,0,5,"environment, owner, cost-center, project-type","application, department, business-unit, compliance, backup-policy",None,0.0,0.0,0.0,❌ Poorly Labeled,Unknown,No labels,True
billingInfo,billingInfo,Unknown,True,0,0,4,0,5,"environment, owner, cost-center, project-type","application, department, business-unit, compliance, backup-policy",None,0.0,0.0,0.0,❌ Poorly Labeled,Unknown,No labels,True
billingInfo,billingInfo,Unknown,True,0,0,4,0,5,"environment, owner, cost-center, project-type","application, department, business-unit, compliance, backup-policy",None,0.0,0.0,0.0,❌ Poorly Labeled,Unknown,No labels,True
billingInfo,billingInfo,Unknown,True,0,0,4,0,5,"environment, owner, cost-center, project-type","application, department, business-unit, compliance, backup-policy",None,0.0,0.0,0.0,❌ Poorly Labeled,Unknown,No labels,True
billingInfo,billingInfo,Unknown,True,0,0,4,0,5,"environment, owner, cost-center, project-type","application, department, business-unit, compliance, backup-policy",None,0.0,0.0,0.0,❌ Poorly Labeled,Unknown,No labels,True
billingInfo,billingInfo,Unknown,True,0,0,4,0,5,"environment, owner, cost-center, project-type","application, department, business-unit, compliance, backup-policy",None,0.0,0.0,0.0,❌ Poorly Labeled,Unknown,No labels,True
billingInfo,billingInfo,Unknown,True,0,0,4,0,5,"environment, owner, cost-center, project-type","application, department, business-unit, compliance, backup-policy",None,0.0,0.0,0.0,❌ Poorly Labeled,Unknown,No labels,True
billingInfo,billingInfo,Unknown,True,0,0,4,0,5,"environment, owner, cost-center, project-type","application, department, business-unit, compliance, backup-policy",None,0.0,0.0,0.0,❌ Poorly Labeled,Unknown,No labels,True
billingInfo,billingInfo,Unknown,True,0,0,4,0,5,"environment, owner, cost-center, project-type","application, department, business-unit, compliance, backup-policy",None,0.0,0.0,0.0,❌ Poorly Labeled,Unknown,No labels,True
billingInfo,billingInfo,Unknown,True,0,0,4,0,5,"environment, owner, cost-center, project-type","application, department, business-unit, compliance, backup-policy",None,0.0,0.0,0.0,❌ Poorly Labeled,Unknown,No labels,True
billingInfo,billingInfo,Unknown,True,0,0,4,0,5,"environment, owner, cost-center, project-type","application, department, business-unit, compliance, backup-policy",None,0.0,0.0,0.0,❌ Poorly Labeled,Unknown,No labels,True
billingInfo,billingInfo,Unknown,True,0,0,4,0,5,"environment, owner, cost-center, project-type","application, department, business-unit, compliance, backup-policy",None,0.0,0.0,0.0,❌ Poorly Labeled,Unknown,No labels,True
billingInfo,billingInfo,Unknown,True,0,0,4,0,5,"environment, owner, cost-center, project-type","application, department, business-unit, compliance, backup-policy",None,0.0,0.0,0.0,❌ Poorly Labeled,Unknown,No labels,True
billingInfo,billingInfo,Unknown,True,0,0,4,0,5,"environment, owner, cost-center, project-type","application, department, business-unit, compliance, backup-policy",None,0.0,0.0,0.0,❌ Poorly Labeled,Unknown,No labels,True
billingInfo,billingInfo,Unknown,True,0,0,4,0,5,"environment, owner, cost-center, project-type","application, department, business-unit, compliance, backup-policy",None,0.0,0.0,0.0,❌ Poorly Labeled,Unknown,No labels,True
billingInfo,billingInfo,Unknown,True,0,0,4,0,5,"environment, owner, cost-center, project-type","application, department, business-unit, compliance, backup-policy",None,0.0,0.0,0.0,❌ Poorly Labeled,Unknown,No labels,True
billingInfo,billingInfo,Unknown,True,0,0,4,0,5,"environment, owner, cost-center, project-type","application, department, business-unit, compliance, backup-policy",None,0.0,0.0,0.0,❌ Poorly Labeled,Unknown,No labels,True
billingInfo,billingInfo,Unknown,True,0,0,4,0,5,"environment, owner, cost-center, project-type","application, department, business-unit, compliance, backup-policy",None,0.0,0.0,0.0,❌ Poorly Labeled,Unknown,No labels,True
billingInfo,billingInfo,Unknown,True,0,0,4,0,5,"environment, owner, cost-center, project-type","application, department, business-unit, compliance, backup-policy",None,0.0,0.0,0.0,❌ Poorly Labeled,Unknown,No labels,True
billingInfo,billingInfo,Unknown,True,0,0,4,0,5,"environment, owner, cost-center, project-type","application, department, business-unit, compliance, backup-policy",None,0.0,0.0,0.0,❌ Poorly Labeled,Unknown,No labels,True
billingInfo,billingInfo,Unknown,True,0,0,4,0,5,"environment, owner, cost-center, project-type","application, department, business-unit, compliance, backup-policy",None,0.0,0.0,0.0,❌ Poorly Labeled,Unknown,No labels,True
billingInfo,billingInfo,Unknown,True,0,0,4,0,5,"environment, owner, cost-center, project-type","application, department, business-unit, compliance, backup-policy",None,0.0,0.0,0.0,❌ Poorly Labeled,Unknown,No labels,True
billingInfo,billingInfo,Unknown,True,0,0,4,0,5,"environment, owner, cost-center, project-type","application, department, business-unit, compliance, backup-policy",None,0.0,0.0,0.0,❌ Poorly Labeled,Unknown,No labels,True
billingInfo,billingInfo,Unknown,True,0,0,4,0,5,"environment, owner, cost-center, project-type","application, department, business-unit, compliance, backup-policy",None,0.0,0.0,0.0,❌ Poorly Labeled,Unknown,No labels,True
billingInfo,billingInfo,Unknown,True,0,0,4,0,5,"environment, owner, cost-center, project-type","application, department, business-unit, compliance, backup-policy",None,0.0,0.0,0.0,❌ Poorly Labeled,Unknown,No labels,True
billingInfo,billingInfo,Unknown,True,0,0,4,0,5,"environment, owner, cost-center, project-type","application, department, business-unit, compliance, backup-policy",None,0.0,0.0,0.0,❌ Poorly Labeled,Unknown,No labels,True
billingInfo,billingInfo,Unknown,True,0,0,4,0,5,"environment, owner, cost-center, project-type","application, department, business-unit, compliance, backup-policy",None,0.0,0.0,0.0,❌ Poorly Labeled,Unknown,No labels,True
billingInfo,billingInfo,Unknown,True,0,0,4,0,5,"environment, owner, cost-center, project-type","application, department, business-unit, compliance, backup-policy",None,0.0,0.0,0.0,❌ Poorly Labeled,Unknown,No labels,True
billingInfo,billingInfo,Unknown,True,0,0,4,0,5,"environment, owner, cost-center, project-type","application, department, business-unit, compliance, backup-policy",None,0.0,0.0,0.0,❌ Poorly Labeled,Unknown,No labels,True
billingInfo,billingInfo,Unknown,True,0,0,4,0,5,"environment, owner, cost-center, project-type","application, department, business-unit, compliance, backup-policy",None,0.0,0.0,0.0,❌ Poorly Labeled,Unknown,No labels,True
billingInfo,billingInfo,Unknown,True,0,0,4,0,5,"environment, owner, cost-center, project-type","application, department, business-unit, compliance, backup-policy",None,0.0,0.0,0.0,❌ Poorly Labeled,Unknown,No labels,True
billingInfo,billingInfo,Unknown,True,0,0,4,0,5,"environment, owner, cost-center, project-type","application, department, business-unit, compliance, backup-policy",None,0.0,0.0,0.0,❌ Poorly Labeled,Unknown,No labels,True
billingInfo,billingInfo,Unknown,True,0,0,4,0,5,"environment, owner, cost-center, project-type","application, department, business-unit, compliance, backup-policy",None,0.0,0.0,0.0,❌ Poorly Labeled,Unknown,No labels,True
billingInfo,billingInfo,Unknown,True,0,0,4,0,5,"environment, owner, cost-center, project-type","application, department, business-unit, compliance, backup-policy",None,0.0,0.0,0.0,❌ Poorly Labeled,Unknown,No labels,True
billingInfo,billingInfo,Unknown,True,0,0,4,0,5,"environment, owner, cost-center, project-type","application, department, business-unit, compliance, backup-policy",None,0.0,0.0,0.0,❌ Poorly Labeled,Unknown,No labels,True
billingInfo,billingInfo,Unknown,True,0,0,4,0,5,"environment, owner, cost-center, project-type","application, department, business-unit, compliance, backup-policy",None,0.0,0.0,0.0,❌ Poorly Labeled,Unknown,No labels,True
billingInfo,billingInfo,Unknown,True,0,0,4,0,5,"environment, owner, cost-center, project-type","application, department, business-unit, compliance, backup-policy",None,0.0,0.0,0.0,❌ Poorly Labeled,Unknown,No labels,True
billingInfo,billingInfo,Unknown,True,0,0,4,0,5,"environment, owner, cost-center, project-type","application, department, business-unit, compliance, backup-policy",None,0.0,0.0,0.0,❌ Poorly Labeled,Unknown,No labels,True
billingInfo,billingInfo,Unknown,True,0,0,4,0,5,"environment, owner, cost-center, project-type","application, department, business-unit, compliance, backup-policy",None,0.0,0.0,0.0,❌ Poorly Labeled,Unknown,No labels,True
billingInfo,billingInfo,Unknown,True,0,0,4,0,5,"environment, owner, cost-center, project-type","application, department, business-unit, compliance, backup-policy",None,0.0,0.0,0.0,❌ Poorly Labeled,Unknown,No labels,True
billingInfo,billingInfo,Unknown,True,0,0,4,0,5,"environment, owner, cost-center, project-type","application, department, business-unit, compliance, backup-policy",None,0.0,0.0,0.0,❌ Poorly Labeled,Unknown,No labels,True
billingInfo,billingInfo,Unknown,True,0,0,4,0,5,"environment, owner, cost-center, project-type","application, department, business-unit, compliance, backup-policy",None,0.0,0.0,0.0,❌ Poorly Labeled,Unknown,No labels,True
billingInfo,billingInfo,Unknown,True,0,0,4,0,5,"environment, owner, cost-center, project-type","application, department, business-unit, compliance, backup-policy",None,0.0,0.0,0.0,❌ Poorly Labeled,Unknown,No labels,True
billingInfo,billingInfo,Unknown,True,0,0,4,0,5,"environment, owner, cost-center, project-type","application, department, business-unit, compliance, backup-policy",None,0.0,0.0,0.0,❌ Poorly Labeled,Unknown,No labels,True
billingInfo,billingInfo,Unknown,True,0,0,4,0,5,"environment, owner, cost-center, project-type","application, department, business-unit, compliance, backup-policy",None,0.0,0.0,0.0,❌ Poorly Labeled,Unknown,No labels,True
billingInfo,billingInfo,Unknown,True,0,0,4,0,5,"environment, owner, cost-center, project-type","application, department, business-unit, compliance, backup-policy",None,0.0,0.0,0.0,❌ Poorly Labeled,Unknown,No labels,True
billingInfo,billingInfo,Unknown,True,0,0,4,0,5,"environment, owner, cost-center, project-type","application, department, business-unit, compliance, backup-policy",None,0.0,0.0,0.0,❌ Poorly Labeled,Unknown,No labels,True
billingInfo,billingInfo,Unknown,True,0,0,4,0,5,"environment, owner, cost-center, project-type","application, department, business-unit, compliance, backup-policy",None,0.0,0.0,0.0,❌ Poorly Labeled,Unknown,No labels,True
billingInfo,billingInfo,Unknown,True,0,0,4,0,5,"environment, owner, cost-center, project-type","application, department, business-unit, compliance, backup-policy",None,0.0,0.0,0.0,❌ Poorly Labeled,Unknown,No labels,True
billingInfo,billingInfo,Unknown,True,0,0,4,0,5,"environment, owner, cost-center, project-type","application, department, business-unit, compliance, backup-policy",None,0.0,0.0,0.0,❌ Poorly Labeled,Unknown,No labels,True
billingInfo,billingInfo,Unknown,True,0,0,4,0,5,"environment, owner, cost-center, project-type","application, department, business-unit, compliance, backup-policy",None,0.0,0.0,0.0,❌ Poorly Labeled,Unknown,No labels,True
billingInfo,billingInfo,Unknown,True,0,0,4,0,5,"environment, owner, cost-center, project-type","application, department, business-unit, compliance, backup-policy",None,0.0,0.0,0.0,❌ Poorly Labeled,Unknown,No labels,True
billingInfo,billingInfo,Unknown,True,0,0,4,0,5,"environment, owner, cost-center, project-type","application, department, business-unit, compliance, backup-policy",None,0.0,0.0,0.0,❌ Poorly Labeled,Unknown,No labels,True
billingInfo,billingInfo,Unknown,True,0,0,4,0,5,"environment, owner, cost-center, project-type","application, department, business-unit, compliance, backup-policy",None,0.0,0.0,0.0,❌ Poorly Labeled,Unknown,No labels,True
billingInfo,billingInfo,Unknown,True,0,0,4,0,5,"environment, owner, cost-center, project-type","application, department, business-unit, compliance, backup-policy",None,0.0,0.0,0.0,❌ Poorly Labeled,Unknown,No labels,True
billingInfo,billingInfo,Unknown,True,0,0,4,0,5,"environment, owner, cost-center, project-type","application, department, business-unit, compliance, backup-policy",None,0.0,0.0,0.0,❌ Poorly Labeled,Unknown,No labels,True
billingInfo,billingInfo,Unknown,True,0,0,4,0,5,"environment, owner, cost-center, project-type","application, department, business-unit, compliance, backup-policy",None,0.0,0.0,0.0,❌ Poorly Labeled,Unknown,No labels,True
billingInfo,billingInfo,Unknown,True,0,0,4,0,5,"environment, owner, cost-center, project-type","application, department, business-unit, compliance, backup-policy",None,0.0,0.0,0.0,❌ Poorly Labeled,Unknown,No labels,True
billingInfo,billingInfo,Unknown,True,0,0,4,0,5,"environment, owner, cost-center, project-type","application, department, business-unit, compliance, backup-policy",None,0.0,0.0,0.0,❌ Poorly Labeled,Unknown,No labels,True
billingInfo,billingInfo,Unknown,True,0,0,4,0,5,"environment, owner, cost-center, project-type","application, department, business-unit, compliance, backup-policy",None,0.0,0.0,0.0,❌ Poorly Labeled,Unknown,No labels,True
billingInfo,billingInfo,Unknown,True,0,0,4,0,5,"environment, owner, cost-center, project-type","application, department, business-unit, compliance, backup-policy",None,0.0,0.0,0.0,❌ Poorly Labeled,Unknown,No labels,True
billingInfo,billingInfo,Unknown,True,0,0,4,0,5,"environment, owner, cost-center, project-type","application, department, business-unit, compliance, backup-policy",None,0.0,0.0,0.0,❌ Poorly Labeled,Unknown,No labels,True
billingInfo,billingInfo,Unknown,True,0,0,4,0,5,"environment, owner, cost-center, project-type","application, department, business-unit, compliance, backup-policy",None,0.0,0.0,0.0,❌ Poorly Labeled,Unknown,No labels,True
billingInfo,billingInfo,Unknown,True,0,0,4,0,5,"environment, owner, cost-center, project-type","application, department, business-unit, compliance, backup-policy",None,0.0,0.0,0.0,❌ Poorly Labeled,Unknown,No labels,True
billingInfo,billingInfo,Unknown,True,0,0,4,0,5,"environment, owner, cost-center, project-type","application, department, business-unit, compliance, backup-policy",None,0.0,0.0,0.0,❌ Poorly Labeled,Unknown,No labels,True
billingInfo,billingInfo,Unknown,True,0,0,4,0,5,"environment, owner, cost-center, project-type","application, department, business-unit, compliance, backup-policy",None,0.0,0.0,0.0,❌ Poorly Labeled,Unknown,No labels,True
billingInfo,billingInfo,Unknown,True,0,0,4,0,5,"environment, owner, cost-center, project-type","application, department, business-unit, compliance, backup-policy",None,0.0,0.0,0.0,❌ Poorly Labeled,Unknown,No labels,True
billingInfo,billingInfo,Unknown,True,0,0,4,0,5,"environment, owner, cost-center, project-type","application, department, business-unit, compliance, backup-policy",None,0.0,0.0,0.0,❌ Poorly Labeled,Unknown,No labels,True
billingInfo,billingInfo,Unknown,True,0,0,4,0,5,"environment, owner, cost-center, project-type","application, department, business-unit, compliance, backup-policy",None,0.0,0.0,0.0,❌ Poorly Labeled,Unknown,No labels,True
billingInfo,billingInfo,Unknown,True,0,0,4,0,5,"environment, owner, cost-center, project-type","application, department, business-unit, compliance, backup-policy",None,0.0,0.0,0.0,❌ Poorly Labeled,Unknown,No labels,True
billingInfo,billingInfo,Unknown,True,0,0,4,0,5,"environment, owner, cost-center, project-type","application, department, business-unit, compliance, backup-policy",None,0.0,0.0,0.0,❌ Poorly Labeled,Unknown,No labels,True
billingInfo,billingInfo,Unknown,True,0,0,4,0,5,"environment, owner, cost-center, project-type","application, department, business-unit, compliance, backup-policy",None,0.0,0.0,0.0,❌ Poorly Labeled,Unknown,No labels,True
billingInfo,billingInfo,Unknown,True,0,0,4,0,5,"environment, owner, cost-center, project-type","application, department, business-unit, compliance, backup-policy",None,0.0,0.0,0.0,❌ Poorly Labeled,Unknown,No labels,True
billingInfo,billingInfo,Unknown,True,0,0,4,0,5,"environment, owner, cost-center, project-type","application, department, business-unit, compliance, backup-policy",None,0.0,0.0,0.0,❌ Poorly Labeled,Unknown,No labels,True
billingInfo,billingInfo,Unknown,True,0,0,4,0,5,"environment, owner, cost-center, project-type","application, department, business-unit, compliance, backup-policy",None,0.0,0.0,0.0,❌ Poorly Labeled,Unknown,No labels,True
billingInfo,billingInfo,Unknown,True,0,0,4,0,5,"environment, owner, cost-center, project-type","application, department, business-unit, compliance, backup-policy",None,0.0,0.0,0.0,❌ Poorly Labeled,Unknown,No labels,True
billingInfo,billingInfo,Unknown,True,0,0,4,0,5,"environment, owner, cost-center, project-type","application, department, business-unit, compliance, backup-policy",None,0.0,0.0,0.0,❌ Poorly Labeled,Unknown,No labels,True
billingInfo,billingInfo,Unknown,True,0,0,4,0,5,"environment, owner, cost-center, project-type","application, department, business-unit, compliance, backup-policy",None,0.0,0.0,0.0,❌ Poorly Labeled,Unknown,No labels,True
billingInfo,billingInfo,Unknown,True,0,0,4,0,5,"environment, owner, cost-center, project-type","application, department, business-unit, compliance, backup-policy",None,0.0,0.0,0.0,❌ Poorly Labeled,Unknown,No labels,True
billingInfo,billingInfo,Unknown,True,0,0,4,0,5,"environment, owner, cost-center, project-type","application, department, business-unit, compliance, backup-policy",None,0.0,0.0,0.0,❌ Poorly Labeled,Unknown,No labels,True
billingInfo,billingInfo,Unknown,True,0,0,4,0,5,"environment, owner, cost-center, project-type","application, department, business-unit, compliance, backup-policy",None,0.0,0.0,0.0,❌ Poorly Labeled,Unknown,No labels,True
billingInfo,billingInfo,Unknown,True,0,0,4,0,5,"environment, owner, cost-center, project-type","application, department, business-unit, compliance, backup-policy",None,0.0,0.0,0.0,❌ Poorly Labeled,Unknown,No labels,True
billingInfo,billingInfo,Unknown,True,0,0,4,0,5,"environment, owner, cost-center, project-type","application, department, business-unit, compliance, backup-policy",None,0.0,0.0,0.0,❌ Poorly Labeled,Unknown,No labels,True
billingInfo,billingInfo,Unknown,True,0,0,4,0,5,"environment, owner, cost-center, project-type","application, department, business-unit, compliance, backup-policy",None,0.0,0.0,0.0,❌ Poorly Labeled,Unknown,No labels,True
billingInfo,billingInfo,Unknown,True,0,0,4,0,5,"environment, owner, cost-center, project-type","application, department, business-unit, compliance, backup-policy",None,0.0,0.0,0.0,❌ Poorly Labeled,Unknown,No labels,True
billingInfo,billingInfo,Unknown,True,0,0,4,0,5,"environment, owner, cost-center, project-type","application, department, business-unit, compliance, backup-policy",None,0.0,0.0,0.0,❌ Poorly Labeled,Unknown,No labels,True
billingInfo,billingInfo,Unknown,True,0,0,4,0,5,"environment, owner, cost-center, project-type","application, department, business-unit, compliance, backup-policy",None,0.0,0.0,0.0,❌ Poorly Labeled,Unknown,No labels,True
billingInfo,billingInfo,Unknown,True,0,0,4,0,5,"environment, owner, cost-center, project-type","application, department, business-unit, compliance, backup-policy",None,0.0,0.0,0.0,❌ Poorly Labeled,Unknown,No labels,True
billingInfo,billingInfo,Unknown,True,0,0,4,0,5,"environment, owner, cost-center, project-type","application, department, business-unit, compliance, backup-policy",None,0.0,0.0,0.0,❌ Poorly Labeled,Unknown,No labels,True
billingInfo,billingInfo,Unknown,True,0,0,4,0,5,"environment, owner, cost-center, project-type","application, department, business-unit, compliance, backup-policy",None,0.0,0.0,0.0,❌ Poorly Labeled,Unknown,No labels,True
billingInfo,billingInfo,Unknown,True,0,0,4,0,5,"environment, owner, cost-center, project-type","application, department, business-unit, compliance, backup-policy",None,0.0,0.0,0.0,❌ Poorly Labeled,Unknown,No labels,True
billingInfo,billingInfo,Unknown,True,0,0,4,0,5,"environment, owner, cost-center, project-type","application, department, business-unit, compliance, backup-policy",None,0.0,0.0,0.0,❌ Poorly Labeled,Unknown,No labels,True
billingInfo,billingInfo,Unknown,True,0,0,4,0,5,"environment, owner, cost-center, project-type","application, department, business-unit, compliance, backup-policy",None,0.0,0.0,0.0,❌ Poorly Labeled,Unknown,No labels,True
billingInfo,billingInfo,Unknown,True,0,0,4,0,5,"environment, owner, cost-center, project-type","application, department, business-unit, compliance, backup-policy",None,0.0,0.0,0.0,❌ Poorly Labeled,Unknown,No labels,True
billingInfo,billingInfo,Unknown,True,0,0,4,0,5,"environment, owner, cost-center, project-type","application, department, business-unit, compliance, backup-policy",None,0.0,0.0,0.0,❌ Poorly Labeled,Unknown,No labels,True
